count	token	vocab	dist	context
6	신에	신유	1	요. >> 그렇죠. 이제 그래서 이제 약간의 신에 대한 반항. 아, >> 기도도 잘 안 하고 
6	시구	시주	1	 뛰어 보겠읍니다 음 여자 분이세요 여자분 2시구요 분석을 한 번 해보겠습니다 여자 분이기 때문
6	수진	무진	1	약간 그런게 있는 거죠. 여러분 댓글로 우리 수진 만신 님한테는 어떤 냄새나는지 한번 달아 주
6	소지	시지	1	띄기 때문에 여러분들은 뭔가 문제가 될 만한 소지를 예측하니까 그걸 미리 예방할 수 있고요. 한
6	서주	시주	1	 않을까? 여러분들 이렇게 원하시는 멤버분들 서주 한번 공합 봐 보도록 하세요. 
6	상세	상사	1	대방의 사주도 읽을 수 있다라는 거니까 강의 상세 페이지와 후기는 제가 고정 댓글에 남겨 드릴
6	상간	상관	1	 볼 수 있습니다 보편적으로 사주팔자의 법자 상간이 강하면 이걸 구성적으로 본 케이스가 많았습니
6	사후	사화	1	보이냐면 몸이 진짜 바쁘다기보다는이 사람들은 사후가 뛰어나요 그리고이 바쁨의 영역이 사고에 있습
6	사주팔찌	사주팔자	2	신 분들 혹은 배우자 있으신 분들은 내 가족 사주팔찌도 보는 대로 꼭 활용해 주시면 좋겠다 싶어서 
6	사주파제	사주팔자	2	 손에 넣고 싶은 것들이 있는데 그런 것들이 사주파제 구성에 따라서 조금 들어오는 경우도 있고 아
6	사주파자	사주팔자	1	정해져 있는 거 같아요. 직업분별로. 무속인 사주파자는 특징이 좀 굉장히 명확해요. 화가 엄청 강하
6	사저	사주	1	대사를 긍정적으로 길로 쓴다고 하시더라도 내 사저에서 나르 잡아먹는 일이 되니까 오히려 건강에 쳐
6	비겨	비견	1	자, 그런데 이제 원진이라는 거는 여기서 좀 비겨 나간 거를 이야기하는 거죠. 사화가 술토로 
6	부로	부모	1	 말씀드렸잖아요. 그 열정을 드디어 실질적인 부로 바꿔 주는 글자이기도 해요. 사주에 화학 간
6	복숭화	목생화	2	 열매는 막 있다시만하 뭐 대왕 뭐 뭐야 뭐 복숭화 뭐 예를 들면 상상력을 발휘해서 이렇게 한 
6	병하	병자	1	있어요. 기본적으로. 왜냐면 병오의 입장에서 병하는 사람이잖아요. 그래서 그런 새로운 사람들로 
6	병은	병인	1	 을은 꽃, 화초 정도로 얘기할 수 있고요. 병은 태양, 정은 달, 무은 큰 산, 귀는 밭을 
6	병도	병오	1	에 따뜻한 말솜시로 모두에게 인기 만점이라고 병도 고치고 사람의 마음도 얻을 수 있다니. 정말
6	방지	병지	1	받는 것이 오히려 후에 생길 수 있는 문제를 방지하고 갈 수 있는 좋은 방법이라 볼 수도 있으니까
6	바꾸자	배우자	2	 사회의 불만을 고발하고 거기에 대해서 뭔가 바꾸자, 개혁하자 같은 말들이 있을 거고요. 또 동
6	미미	기미	1	네요. 제가 도로시 님 늘 응원해요. 다음은 미미 님 경금인데 그래서 8월 고생한만큼 열매가 
6	미도	미토	1	잘 정리 개혁 있으면 여러분들의 삶이 굉장히 미도가 있고 또한 수입해 확률보다 성공할 수 있는 
6	뭘지	월지	1	고? 프로필 링크에서 나한테 어울리는 직업은 뭘지 한번 확인해 봐. Yeah. 
6	무도	무오	1	안 찡그리니까 주름이 되게 적어요. 뭐 약간 무도 여기는 있을 수 있습니다. 나머지 주름이 되
6	목해	목화	1	월쯤부터 수기운이 굉장히 많이 들어오고 수생 목해 내가 드러내고 싶어하는이 나무가 굉장히 커지
6	모화	도화	1	화, 5화인데 사실 기본적으로 화일간 분들은 모화 토금스 오행 중에서도 확장하려고 하는 나가려
6	명제	형제	1	런거는 여러분들 명예가 아닙니다 왜냐하면 이 명제에 목적은 요 삶을 개선하고 계획시 키는데 있어
6	도화라	도화살	2	더군다나 자민 조수 같은 경우에는 예를 들어 도화라는 자리가 재배궁이라는 돈 버는 자리에 있는지 
6	도료	동료	1	수가 있어요 도와 아 안녕하세요 여러분 도와 도료입니다 오늘 여러분들께 말씀드릴 내용은 바로 나라 
6	대화할	도화살	2	사람을 상대할 때 공감능력과 표현력이 뛰어나 대화할 때 심심할 틈이 없다고 하는데요 작은 일도 
6	대성	재성	1	영케 님이 있는데요 이분들 느낌으로만 보세요 대성을 깔고 계신 분들은 사실 특별한게 없어요 예쁘
6	대군	대운	1	 장송살이 들어온다고 합니다 장송살은 한자로 대군을 이끄는 장군의 별이라고 해서 번듯한 성공과 
6	끼지	지지	1	 해주고 저는 제가 영상을 찍고 다른 업체를 끼지 않고 올리는 거예요. 근데 만약에 돈을 벌 
6	기터	기토	1	시 아 우리이 뭐 뭐 갑목 먼저 해 주세요. 기터 먼저 해 주세요. 뭐 임수 먼저 해 주세요.
6	기다	기사	1	기도 하고요 좀 깔끔한 구석이 있어요 그래서 기다 아니다가 굉장히 정확하신 분들이 많습니다 그
6	기니	기미	1	뿐만 아니라 해외로 가져갈 수도 있어요 선을 기니 발달한 무탈금 분들은 나를 따르는 사람들이 
6	금세	금수	1	한 감정은 그때는 기뻐하지만 시간이 지나면은 금세 잊어버리고이 부정적인 감정은 가슴속에 모셔두
6	그해	계해	1	결하고 재물을 얻을 수 있습니다. 근데 이게 그해 기분이 좋냐, 행복하냐라고 하면 확률이 되게
6	구합	궁합	1	라 안정형 연애의 상징이지. >> 도사주예인 구합니다. >> 허용력이 넓다 보니 온갖 것들을 다 
6	구축	계축	1	 오래 벌 수 있는 방법, 새로운 파이프라인 구축 등등의 여러 가지 돈에 대한 생각이 있을 건
6	공신	경신	1	부하는게 정말 어려 어려워지게끔 만드는 1등 공신 중에 하난데요. 그 이유가 원인을 생각하지 
6	감수	금수	1	은요. 어, 어떤 기획 그리고 컨설팅 그리고 감수 뭐 감찰 요런데 아주 탁월한 재능을 보입니다
5	회개	화개	1	 분들 같은 경우에는 스무살 초반 부터 약간 회개 같고 그 뭐 변호사 기사 뭐 4짜 들어가는 
5	화교	화개	1	우에는 굉장히 아쉬운 부분이 많은 것 같아요 화교 쌀을 여러분들의 실질적으로 잘 사용하기 위해
5	홍살	형살	1	  도화살 홍살 진짜 예쁜 사주는 도화살 홍살 다들 들어는 
5	현지	년지	1	을 잘하고 잘 분리 시는 궤양성 이 있습니다 현지와 정재 갔다고 해서 다 처음부터 그런걸 삼촌 
5	햇수	해수	1	각 2개씩 나머 보면 님 목과 신금 사화 와 햇수로 아닙니다 이미 아시는 분들도 계시겠지만 이 
5	팔짜	팔자	1	기가 안좋을때 그렇게 바른 되고 혹은 타 줄 팔짜 이성이 타는 재성 관성이 없는 사람이 꾸네 
5	파주팔자	사주팔자	1	 느낌으로 가져갈 수 있다라고 볼 수 있는데 파주팔자의 수가 많으신 분들 즉 까만색이 많은 분들 같
5	토화	도화	1	 좀 여러 가지가 있는데 사실 목 일간들에게 토화 하수 팔자이 많은 경우에는 이때 여러분들이 
5	천일기인	천을귀인	2	말씀드렸죠 악당긴 문창귀인 문고기인 태극귀인 천일기인 여러가지가 있는데 그것들 중에서 제가 생각하
5	지장단	지장간	1	안에요 안에 전부 다 제가 옆에 적어 드렸던 지장단 속의 을목이 있고요 정화가 있고요 신금이 있
5	주진	무진	1	너 그렇게 부담 주지 마 뭐라고 그렇게 부담 주진 마 부담 주진 마? 어 나 도화지 써야 돼 
5	죄수	자수	1	물이기 때문에 언 애가 다이 먹어서는 둔부는 죄수가 있다 이렇게 판단하시면 되시겠어요 아 그리고
5	조해	조후	1	가 많은 경우 자체가 많은 경우 그럼 얘도음 조해도 내가 더우니까 물기운을 자꾸 끌어당겨서 음와
5	조왕	제왕	1	았던 거 아닌가 근데 또 장금이신처럼 저희가 조왕 할머니라고 그래서 조왕 주방신이 계세요 부엌
5	제지	지지	1	 쓰지 않은 겁니다. 아까 갑목 설명드릴 때 제지, 휴지 이런 거 갑목이라고 말씀드려 놓고 갑
5	정환	정관	1	 정재가 없거나 여성분들 같은 경우에는 편관 정환이 없는 분들은 이성을 바라본 기준이 학습이 안
5	정주	정재	1	 식신 혹은 상관이 많은 사주야. >> 식신 정주나 >> 땡. >> 식신이랑 상관은 사주십성 중
5	정쟁	정재	1	용될 수 있는 즉 다시 말해 금이 편재 또는 정쟁이 사주팔자 케이스를 보면 되겠죠. 지금 제가 
5	정일	정인	1	 들어왔습니다 자 지금 현재는 요 편히 민아 정일 날 막아 돈이 들어옵니다 이게 의미하는 게 
5	정오	정유	1	 7월이거든요 네 양력으로 7월이고 오시면은 정오예요 정우 오전 11시 반부터 낮 1시 반까지가 
5	정밀	정미	1	 그 다음에 정화는 우리도 그래서 기본적으로 정밀 주들이 굉장히 흠이 많고 힘 우리 사람들도 
5	정민	정미	1	니다. 영화 일간은 이제 이때부터 본격적으로 정민 내가 해야 할 일 그리고 내가 집중하고 싶은
5	정국	정축	1	고 그냥 넘어가는 넘어가 역시 돈 남자 >> 정국 씨가 그때 기부를 한 10억 정도를 하신 걸
5	접해	정해	1	화해낼 수 있다는 마음으로 여러 가지 일들을 접해 보시면서 내가 처리할 수 있는 일의 영향을 
5	점인	정인	1	맞춰서 적절하게 대응해 주는게 계수의 굉장한 점인 사람들이 계수하고 있잖아요 그럼 자기도 모르
5	재지	지지	1	음 아프겠죠. 어떤 선택을 하든 마음 아프고 재지 기운일 겁니다. 그게 가을 기운이고 그게 추
5	자숙	자식	1	여러분들 사주 공부 하실 때 항상 뭐 자수는 자숙 우와 는 우아하고 이제 이런 생각하시면 안되
5	자부	자수	1	어보겠습니다 끝까지 시청 해 주세요 [음악] 자부 선도화살을 보는 방법은 여러 가지의 비염이 
5	임이	임오	1	시면 좋은게이 사주를 보시면 일간이랑 카레는 임이라고 해서 지금 까만색이죠. 까만색은 제가 물이라
5	임의	임오	1	기에 대한 고민 접근 생각 방식 이런 것들을 임의로 한번 바꾸는 것도 괜찮다라 볼 수도 있는 거
5	임원	임인	1	시고 하시는 일이 대충 어떤 쪽이세요? >> 임원 비서 하고 있어요. >> 사주팔자에 혹시 식
5	임사	임자	1	 경우에는 닌자 입주 협의 미싱 객주 입니다 임사 a 또는 제니 그리고 임신 1주 는 마무 의
5	일운	월운	1	 4가지의 기준으로 나눕니다 대운/세운/월운/일운 이라는 건데 제가 하나씩 쉽게 설명해 드려 
5	인세	운세	1	 오늘 청소랑 다르게 다른 분들 모시고 와서 인세 영상을 보다 보니까 살짝은 라이트하면서 좀 
5	을먹	을목	1	이게 다 똑같이 하는 얘기일 거예요. 고서에 을먹은 병화를 보면 끝난다 뭐 이렇게 하니까. 그럼
5	육회사	육해살	2	찍을 수 있다고 하니 오히려 좋은 기회라고. 육회사를 잘 넘기려면 영상 요가로 마음을 평온하게 다
5	유급	유금	1	면 좋을 것 같아요 자 10번째로 유구입니다 유급 유라는 글자가 금이 붙어 있으니까 금은 금이
5	원성	인성	1	 사주의 임신 1주 라고 해서 저는 까마 3 원성이 로 태어났습니다 꼭 거 같네 까마 3 원소 
5	우진	무진	1	이 첫 번째 대우는 을축 두번째는 병인 정명 우진 그리고 기자 1회 있겠죠 자 그리고 4 지금
5	용인	용신	1	망하고 실제로 그런 일을 났을 때 어느 정도 용인이 되는게 있는데 이런 경험들이 반복되다 보면 
5	요화	오화	1	생각해 보면 되게 좋을 거 같아요. 어 명상 요화에 관심이 생기죠. 그렇죠? 신금일간에 이렇게 
5	온화	오화	1	 사주 특징 이래 가지고 인터넷에 검색하시면 온화하고 남을 아끼고 자기 표현을 잘하고 엄변이 화려
5	역사상	역마살	2	같지가 않습니다 매우 안타깝지만 제가 발견한 역사상 저를 포함한 대부분의 성공은 99%가 운 때
5	어부	억부	1	말씀입니다 아이돌 분들 배우들 같은 경우에도 어부 정이품 마 사람들이 많아요 외모가 되게 화려
5	양해살	육해살	2	 경우에는 가시적인 드라마틱한 사건이 그렇게 양해살 때문에 일어나지는 않는다 하지만 심리적인 동
5	양질	양지	1	째, 영감을 얻기 위해 다양한 콘텐츠, 특히 양질의 콘텐츠를 접하세요.  둘째, 꾸준히 자신만의
5	양자	양지	1	럼 2026년도에 이런게 뭐가 있겠죠? 바로 양자 컴퓨터죠. 왜냐하면 기존 컴퓨터는 0과 1로
5	야인	양인	1	의할 때 무오라는 글자 설명드릴 때 그 예전 야인 시대에 나왔던 그 협객 깡패 김두안네 김두안
5	알간	일간	1	 이런 거 있지 마시고요 자 어 이렇게 병정 알간 4월 운세 알아봤는데요 혹시나 좀 내 상황에
5	십신	식신	1	재, 편재 정재 이걸 하수 팔제에서 얘기하는 십신 또는 십성이라고 하는데 우리가 인생을 살아가
5	심신	임신	1	발달한 사람은 생활력이 강하다고 합니다 또한 심신이 건강하고 책임감이 강해 사랑하는 사람을 위한
5	신야	신약	1	입니다 이번 시간에는 요 아 신강 으 그리고 신야 으 또 움 c 노안 5 사주에 대한 말씀을 
5	시이	시지	1	 성원, 관심 보여 주셔서 어우, 제가 정말 시이 나고 또 한편으로론 아, 참 여러분들이 많이
5	시사	신사	1	장히 중요합니다 그래서 다시한번 말씀드리지만 시사를 사주팔자에 가지고 있는데 간혹 나라보다 그러
5	수식상	무식상	1	 화식상이 있고 토식상이 있고 금식상이 있고 수식상이 있는데 살이 잘 찌는 케이스 같은 경우에는 
5	수목화	수극화	2	고 까만색 물, 초록색, 나무, 빨간색 화이 수목화 흐름이 되게 잘 연결되 있다 볼 수 있는 거
5	소주	시주	1	그래서 매트 보시거나 모 호프집에서 하실때도 소주 도 마찬가지 겠지만 맥주가 좀 더 심합니다 
5	성미	정미	1	 내가 성격적으로도 나도 모르게 자꾸 욱하는 성미가 생길 수도 있겠지만 또 살다 보면은 직장에서
5	생사	상사	1	 합니다 만약 꼭 구매해야 한다면 전 주인의 생사 혹은 사고 유물을 꼭 확인해주세요 1위 의류
5	삼지	삼재	1	정한 곳이에요이 벽만큼은 절대 책상에 자리로 삼지 마세요 4번 90점 안정적이고 좋은 위치지만
5	사환	사화	1	 이제 점진적으로 수축하기 시작하는 에너지에 사환은 뭔가 점진적으로 드러나는 에너지의 시작이에요
5	사추	사주	1	들도 파이팅입니다. 자,네 번째로 금이 많은 사추 팔자의 특징인데 일단 금이 많다라는 건 기본
5	사제	사주	1	그런 것도 있고 이원복 셰프님이랑도 막 뭔가 사제 이런 캠이도 나오고요. 뭔가 좀 이분은 확실
5	사수팔자	사주팔자	1	 것 같아요. 이것도 사실 제가 그 도사님의 사수팔자 이렇게 국내 한골로 했을 때 26 27 28
5	비축	기축	1	다? 패만 빨리 꺼진다. 그래서 겨울은 힘을 비축하고 쉬는 시기입니다. 겨울생 분들은 본인이 조금
5	병치	병지	1	기를 유명한 기운입니다 그래서 보통 갑작스런 병치의 사건 사고 이별수를 겪는다고 합니다 하지만 
5	병주	병자	1	진다고 하니 나쁜 것만은 아니지. 이거 완전 병주고 약 주고잖아. >> 연네나 자산 관리에는 과
5	병연	병인	1	그렇게 느끼실 수 있고 진술축미 아는 글자가 병연이 되어 있는 경우에는 특히나 이러한 경향성이 
5	병과	병화	1	퇴사하고 싶다. 입에 달고 다니지만 실제로는 병과도 고민해서 사용할 정도로 성실하지. 어때? 맞
5	변주	년주	1	레이티브한 뭔가 늘 변화를 주면서 하는 일의 변주를 늘 주면서 그런 결론을 일을 하는게 조금 더
5	배우니	배우자	2	을 소개시켜드릴게요 예 10세에 대운이 17 배우니 기사 대용 입니다 20세에 대원이 우진 대용
5	방관	상관	1	 하면 안 될 거 같아요. 왜냐면 공부와 어 방관 어 방치 이런 거는 한끝 차이에요. 왜냐면 
5	바살	파살	1	로 호랑이띠, 말띠, 개띠야. 정말 축하해. 바살은 잡아당길판, 안장 안을 써서 말 안장 위에 
5	밑토	미토	1	토는 겨울에서 봄 사이에 있는 토고요. 우리 밑토는 봄에 봄에서 봄에서 여름 사이에 있는 토예요
5	미진	무진	1	  미진 대표의 대운을 보면 다음과 같습니다 여기 7
5	무지	무진	1	씀하시는 것도 약간 무진 느낌 나요. 그래서 무지는 사주팔자의 식상이 있냐 없냐가 되게 중요해요
5	무조	무오	1	더 중요한 식이다라고 볼 수도 있습니다. 단 무조는 조금 관계가 흔들릴 수 있는 이슈가 있고요.
5	무이	무오	1	거예요 그러면 고치고 배우면 되는 거죠 내가 무이 아프다고 해서 스쿼트가 이상한 아니라는 거예
5	무의	무오	1	 보면 시천간 12지가 있잖아요. 가을 병정 무의 경신인계 자축묘 진사의 신유술례 12 가지가
5	무우	무오	1	 됐다 되십니다 그럼 역행하는 경우에는 이제 무우가 될 것입니다 자모 자 이렇게 나왔어요 수행하
5	무선	무신	1	만 정전이 된다. 그러니까 그 뭐라 그러죠? 무선 차단기라 그러나요? 그 이름 까먹었네요. 그
5	무사	무자	1	00064057 v16 1 아무래도 좀 일본 무사 정령이 신 적인 존재다보니까 00064057
5	무간	무관	1	 말인데요 정말 무관 사주는 결혼을 못할까요 무간 사주는 사주에 관이 없다는 것을 의미하는데 
5	묘제	묘지	1	 묘지는 술도가 되는거구요 그 다음에 변화의 묘제 는 술도 입니다 똑같죠 옆에 있는 음악과 요
5	목금토	목극토	1	금 금 생수 그리고 아수 국화 화 가끔 등급 목금토 국수 바로 요거 입니다 제가 그래서 주구장창
5	목각토	목극토	1	 반합을 하게 됩니다 그래서 결국에이 묘목이 목각토로 가는 현상 이거를 보인다 이렇게 또 생각하시
5	모진	무진	1	 시 묘목이 도화살이 됩니다 자 그래서 이제 모진 도안이 가도 하니 이런 얘기 하는데요 저는 
5	마지	묘지	1	  마지 인생 대유소 소장 오사주입니다. 이제 6월 
5	당사	상사	1	겪고 넘어가는 부분이 있기 때문에 내가 이해 당사가 아니더라도 내 가족, 내 지인들이 막 돈 때
5	년인	편인	1	. 그러고 나서 장례식 치르시고 나중에 한 1년인가 제 꿈에만 보였는데 시장의 골목에 쭈구이 완
5	날자	팔자	1	신 기준의 재물을 의미하기 때문입니다 태어난 날자로 어떻게 신정 은퇴를 보는가요 포스텔러 만세력
5	나주	사주	1	이 정다영 외우는 떠라 보냈고 17년의 오니 나주에 들어왔다 다만 이 경 금과 자수 그리고 20
5	김수	금수	1	할 수 있는 부분이라고 본다면 좋은 예시로는 김수 작가님 사하 더불어서 사고 활동이 굉장히 발
5	근대	관대	1	 08:00 수익성 있게 가져갈 수 있는것도 근대 사회 자료 그래서 저는 여러분들이 여러분들이
5	구시	구신	1	가 이렇게 그 의식을 해 줘야 되는 뭐 그게 구시 됐건 치성이 됐건 그 의식을 해 줘야 되는 
5	구미	계미	1	릴께요 여러분들 여기가 무슨 자리 조 배우자 구미 줘 배우자 0 이기 때문에 만약에 여기서 대
5	관정	관성	1	치료할지 확실지 않고요. 될 수 있나? 인공 관정 수술 있으면 하고 나왔으면 좋겠습니다. 어디
5	과대	관대	1	같은 것들이 나한테 너무 크게 다가오는 거야 과대 해석하고 뭔가 집착하게 되는 거야 평소의 나
5	견관	편관	1	 근데 우리가 쉽게 말씀드려서 뭐 내가 상관 견관이 있다 그러면 대단히 좀 두려워하신단 말입니다
5	갑작	갑자	1	입니다 그래서 우울증이 생기거나 혹은 생각이 갑작이 많아져서 생각에 잡 먹히는 경우가 있어요 평
5	간살	관살	1	지에 미가 있을 때 발현을 합니다 자이 귀문 간살이 내 사주에 있으면요 약간 초월적인 사고가 된
4	환대	관대	1	 적이 있는것 같아요 그리고 얘는 사환 되요 환대 안에 강한 금을 품고 있습니다 그리고 얘는 
4	화대	화개	1	대운이 니까 안좋다 추대 오니까 더 안 좋다 화대 우니까 좋다 이런 오류를 번 하지 마시구요 
4	화기살	화개살	1	면 되는데 자 첫 번째 용을 뜻하는 진토라는 화기살이 사주팔자에 있는 분들은 쥐를 뜻하는 자수 개
4	홍염차	홍염살	2	분들이 많더라고요 그리고 생각보다 여러분들이 홍염차를 가지고 계신 경우가 있습니다 그런데인지를 하
4	홍료	동료	1	게 보는 프리미엄 6월 운세는 도아도로 채널 홍료 멤버십 가입하시면 보실 수 있으니까 사주 한
4	홍념사	홍염살	2	26년은 병오년이니까 오라는 글자에 해당하는 홍념사를 쓸 수 있는 일간은 바로 갑목과 을목이죠. 
4	해설	해살	1	 그 말이였구나라는 걸 이해할 수 있는 약간 해설 같은 느낌으로 만드는 거여서 그래서 저는 제
4	해갈	해살	1	면 오히려 그런 것들을 경금관들이 8월부터는 해갈 수 있단 말이죠. 밀렸던 일들 잘 할 수도 
4	피지	지지	1	요합니다. 물론 경금 일간들 중에 제도 많고 피지만 제처럼 사시는 분들도 많기 때문에 이런 거는
4	표지	묘지	1	 단순히 돈을 의미한다는게 아니라 사주팔자의 표지 정재가 없는 분들 적당히 있는 분들 많은 분
4	포화	도화	1	 건 아시겠죠 웰치 를 포함 했을 때요 월지 포화 금이 두 개 혹은 두 개 이상이신 분들은 기
4	팔다	팔자	1	> 그럼 그 동물이 그대로 왔을 때 내 사주 팔다 좀 증폭되는게 있거든요. >> 아. 네. 그
4	튀지	태지	1	 해서 목표를 세웠고 그 목표를 달성했다 면 튀지도 않고 다시 새로운 목표를 설정하고 또 이루어
4	통은	통근	1	전국 씨가 처음이었던 거 같아서 진짜 확실히 통은 확실히 크신 거 같아요. >> 맞아. >> 
4	태운	대운	1	 얘기합니다 근데 공망은 개인적으로 대부분과 태운 위주로 보시는 것이 좋구요 특히 세운이 가장
4	침수	임수	1	는 뭔가 4월 달에 내 영역이나 이런 것들이 침수, 침범 받는 느낌이 좀 들 수가 있어요. 상
4	추신	구신	1	니다 보온 이구요 이본 이라는 건 말 그대로 추신 분들을 춤 50 분들을 분들께서 봄이 올때까
4	천안	천간	1	경차 감 나가지 못해서 결국 가해진다 될 빈 천안 사주팔자의 유명에 다라 오거든요 무슨 말이냐
4	천산	천살	1	요 이거를 천 이게 천 자예요 하늘천 그 산 천산 둔이라 그래요 또는 돈이라고도 얘기를 합니다
4	채운	대운	1	러분 마음속에 있는데 그 심은 그 심은 곳에 채운 물이 어떤 물이고 나에게 태양이란 어떤 건지
4	지장감	지장간	1	 하잖아요. 그런데 이제 간여지동 중에서도이 지장감 밑에 자기의 성분으로만 되어 있는 일주 세 
4	지디	지지	1	이고 피곤하다 이러면서 안 볼 수 있습니다. 지디랑 결혼하면 재단 만들 수 있겠다 생각했지. 안
4	증인	정인	1	했는데. 데 네. 막 이쪽 증거 수집하고 막 증인 불러 모으고 뭐 어쩌고 저쩌고 막 다 하잖아
4	중합	궁합	1	사람에 대해서 한번 말씀을 드렸습니다. 물론 중합을 보실 때는 상대방과 내사주팔자의 일간도 비교
4	중미	정미	1	고해 주시면 좋을 것 같고요 마지막으로 진술 중미 애들은 다 노란색이죠 노란색을 사주팔자에 뭔
4	조호	조후	1	들이 많이 해당되는 얘기입니다. 이 [음악] 조호 보정이라는게 어려운 거 없어요. 내 사주 여
4	제수	자수	1	데 바로 제물 몸입니다 어떤 꿈을 꿨는데 굉 제수가 들어 왔더라 아니면 어떤 꿈을 꾸고 나서 큰
4	정호	정해	1	은 저랑 홍년 멤버십 구독자 님이신 예 우리 정호 님이라고 합니다 반갑습니다 어서 오세요 정우
4	정행	정해	1	  정행이 일어날 수 있는 대표적인 현상네 가지를 한번
4	정추	정축	1	 틀에서 이걸 확인하셨을 겁니다 하지만 아이 정추 거에는 아 내가 이래서 그런 일이 일어났구나
4	정에	정유	1	 붙잡혀서 고생을 오래 해요. [음악] 또이 정에 약해 가지고 자기가 제일 약합니다. 또 
4	적재	정재	1	들이 20년 한 해 동안 토일간 분들에게 좀 적재 족소에 도움을 받을 수 있는 부분이 있거든요
4	저식	자식	1	해지고 내가 어떤 썸남 썸녀와의 뭔가 거식이 저식이 뭐가 있어? 6월 달에. 그럼 7월 달에는 
4	저수	자수	1	하면은 여기서 이제 의미라는 것은 수 기운이 저수 수 기운이 강하면 은 우울증이나 공항 장애가
4	쟁재	정재	1	 이제 어떤 현상이 일어나는지 아시겠죠 군비 쟁재 군것 쟁재라고 우리가 흔히 부르는 오히려 비
4	장송살	장성살	1	이띠 말띠 개띠인데요 12신살 중 가장 좋은 장송살이 들어온다고 합니다 장송살은 한자로 대군을 이
4	자소	자수	1	우 취약한 사람이라 볼 수도 있고요. 묘목과 자소가 옆에 있으면은 자묘 형살이라고 해서 물의 지
4	자성	재성	1	재했던 컨텐츠를 보면 뭐 간 녀 지도 도화살 자성 살 뭐 이런 것이다 비싼 개념이죠 유기적인 
4	임지	임진	1	고 해서 아 내가 잘 개발을 해야 겠다 하고 임지 하는게 아니라 그냥 그 사람들의 라이프 스타
4	임장	임자	1	 같이 공부하거나 스터디 케이스 같은 것들, 임장 또는 투자 공부 이런 것들을 나 혼자 하는 
4	임은	임인	1	의미하고요. 경은 큰 바위,시는 다이아몬드, 임은 큰 바다, 개는 시물 또는 겨울비를 의미합니
4	임시	임신	1	많다 볼 수도 있습니다 그 외에 빈이 발달한 임시가 문을 특징은 제가 제 홈페이지를 한번 참고해
4	일조	일지	1	신 있으실 거에요 브라 사람들 사줄게 표적인 일조를 좀 말씀드리면 4 무진 무술 기축 이미 교 
4	일성	인성	1	어 어 그러다 혼자 지금 자연사 할각 이구만 일성 표 보셨을 때 도화가 하나도 없으면서 오행을
4	인폭	인목	1	> 천주 귀인의 장점 하나 더. 이 사람들은 인폭도 훌륭하다고 해. 평소에 넘치는 복을 주변 사
4	이주	시주	1	 많은 분들 좋아해 주시더라고요. 근데 원래 이주는 제가 늘 속년 멤버십에서 말씀을 드리는 부분
4	을까	을사	1	 v16 1 안 좋은 거였을 수도 있지 않았 을까 라는 생각도 들었습니다 00100221 - 
4	은성	인성	1	난 게 대부분의 고등학생들이 공부를 하다보면 은성 적성에 기복이 있게 마련이잖아요 1 친구를 
4	유화	오화	1	나쁘지 않다라 볼 수 있겠죠 이게 가장 많이 유화하고 그 다음에 제가 아까 십성 설명드릴 때이 십
4	유근	유금	1	 이제 저희는 수확을 하게 됩니다 아 당연히 유근이 구간에서 저희가 수확을 하게 되는 거구요 그
4	월씨	월지	1	사주를 해석할 때 큰 도움이 돼. 나는 생년 월씨만 줄 테니 어디 한번 맞춰봐라 하기보다 정보를
4	월시	월지	1	주 지장간도 포함하는 겁니다. 그리고 나머지 월시에 일시에 관성을 공격하는 에너지가 있는 경우 
4	월룬	월운	1	야 돼요. 이걸 그대로 막 막 내 사주에 막 월룬을 막 대입하면 이게 막 꼬이기 시작하거든요. 
4	원지	월지	1	[음악] 특성이 꺾여서 잘 안 나와요. 근데 원지는 두 기운이 충돌하지 않고 기틀어져서 나와요.
4	예사	계사	1	다 보니까 내년에 저에게 들어오는 운기가 아 예사 지가 않은 거예요 채널의 운영 방향을 조금 
4	영인	경인	1	 뭔가 인정받는 형태로 가지 않을까 싶어요. 영인 님 항상 라이브 들어와 주시고 이렇게 댓글 
4	역마라	역마살	2	 해외 역마로 작용되는 분들이 있습니다 해외 역마라는 건, 내가 돈을 벌어도 외화나 외국에서 돈을
4	양인싸	양인살	2	가 계산이 서잖아요 근데 잘 보세요이 명식은 양인싸라고 자수가 충돌하고 있습니다 그리고 이노술의 인
4	양인세	양인살	2	 왕지들네 자묘우유가 그대로 다 있죠 갑목의 양인세는 묘목 병화의 양일산은 5와 경금의 양인세는 
4	양인사	양인살	1	 지장간 속에서 을신충을 하다 보니까이 겁재 양인사를 자꾸 건드리게 되거든요. 그럼 내가 성격적으
4	아수	자수	1	 아홉수. >> 네. 아, >> 근데 이제이 아수가 명리학 대운이 바뀌는 교차점인 거고 무속상으
4	심지	시지	1	금 열심히 일하면서 어 뭐 예를 들면 사과를 심지만 남는 시간에 상추를 심었고 그게 딱 나왔으니
4	심자	임자	1	니다 자 그렇기 때문에 음모 게 천을 개인은 심자 그리고 신금 의 1000억 이는 이 녹아 되
4	실신	식신	1	밖에 없고 나머지는 아예 없거나 신약한 분들 실신 상관 편재 정재 편관 정관이 압도적으로 많은
4	신차	신사	1	주시고 카카오톡 친구 트는 투자까지 내주셔서 신차 해주시면 될것 같습니다 조금 더 여러분들의 
